method,path,auth_boundary,company_boundary,mount_gate,router_gate,direct_gate,handler_guard,mutation,review_state,source
PATCH,/api/scm/purchase-consignment-returns/:id/complete,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.consignment.po_returns"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/purchase-consignment-returns.ts:724
POST,/api/scm/purchase-consignment-returns/:id/items,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.consignment.po_returns"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/purchase-consignment-returns.ts:850
DELETE,/api/scm/purchase-consignment-returns/:id/items/:itemId,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.consignment.po_returns"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/purchase-consignment-returns.ts:1022
PATCH,/api/scm/purchase-consignment-returns/:id/items/:itemId,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.consignment.po_returns"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/purchase-consignment-returns.ts:950
GET,/api/scm/purchase-consignment-returns/:id/linked,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.consignment.po_returns"")",supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/purchase-consignment-returns.ts:386
PATCH,/api/scm/purchase-consignment-returns/:id/post,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.consignment.po_returns"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/purchase-consignment-returns.ts:710
POST,/api/scm/purchase-consignment-returns/from-pc-receive,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.consignment.po_returns"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/purchase-consignment-returns.ts:627
POST,/api/scm/purchase-consignment-returns/from-pc-receives,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.consignment.po_returns"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/purchase-consignment-returns.ts:525
GET,/api/scm/purchase-consignment-returns/returnable-receive-lines,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.consignment.po_returns"")",supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/purchase-consignment-returns.ts:306
GET,/api/scm/purchase-invoices,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.pi"")",supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/purchase-invoices.ts:472
POST,/api/scm/purchase-invoices,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.pi"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/purchase-invoices.ts:701
GET,/api/scm/purchase-invoices/:id,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.pi"")",supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/purchase-invoices.ts:650
PATCH,/api/scm/purchase-invoices/:id,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.pi"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/purchase-invoices.ts:1553
PATCH,/api/scm/purchase-invoices/:id/cancel,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.pi"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/purchase-invoices.ts:1060
POST,/api/scm/purchase-invoices/:id/items,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.pi"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/purchase-invoices.ts:1633
DELETE,/api/scm/purchase-invoices/:id/items/:itemId,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.pi"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/purchase-invoices.ts:1892
PATCH,/api/scm/purchase-invoices/:id/items/:itemId,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.pi"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/purchase-invoices.ts:1762
GET,/api/scm/purchase-invoices/:id/linked,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.pi"")",supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/purchase-invoices.ts:676
PATCH,/api/scm/purchase-invoices/:id/payment,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.pi"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/purchase-invoices.ts:996
PATCH,/api/scm/purchase-invoices/:id/post,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.pi"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/purchase-invoices.ts:992
POST,/api/scm/purchase-invoices/from-grn,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.pi"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/purchase-invoices.ts:1409
POST,/api/scm/purchase-invoices/from-grn-items,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.pi"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/purchase-invoices.ts:1192
GET,/api/scm/purchase-invoices/outstanding-grn-items,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.pi"")",supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/purchase-invoices.ts:571
GET,/api/scm/purchase-returns,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.pr"")",supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/purchase-returns.ts:136
POST,/api/scm/purchase-returns,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.pr"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/purchase-returns.ts:511
GET,/api/scm/purchase-returns/:id,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.pr"")",supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/purchase-returns.ts:150
PATCH,/api/scm/purchase-returns/:id,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.pr"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/purchase-returns.ts:1019
PATCH,/api/scm/purchase-returns/:id/cancel,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.pr"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/purchase-returns.ts:1008
PATCH,/api/scm/purchase-returns/:id/complete,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.pr"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/purchase-returns.ts:904
POST,/api/scm/purchase-returns/:id/items,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.pr"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/purchase-returns.ts:1053
DELETE,/api/scm/purchase-returns/:id/items/:itemId,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.pr"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/purchase-returns.ts:1279
PATCH,/api/scm/purchase-returns/:id/items/:itemId,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.pr"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/purchase-returns.ts:1180
GET,/api/scm/purchase-returns/:id/linked,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.pr"")",supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/purchase-returns.ts:189
PATCH,/api/scm/purchase-returns/:id/post,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.pr"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/purchase-returns.ts:887
POST,/api/scm/purchase-returns/from-grn,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.pr"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/purchase-returns.ts:784
POST,/api/scm/purchase-returns/from-grns,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.pr"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/purchase-returns.ts:646
GET,/api/scm/pwp-codes/:code,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.products"")",supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/pwp-codes.ts:402
GET,/api/scm/pwp-codes/by-so/:docNo,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.products"")",supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/pwp-codes.ts:382
GET,/api/scm/pwp-codes/mine,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.products"")",supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/pwp-codes.ts:133
DELETE,/api/scm/pwp-codes/reserve,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.products"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/pwp-codes.ts:359
POST,/api/scm/pwp-codes/reserve,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.products"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/pwp-codes.ts:178
GET,/api/scm/pwp-rules,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.products"")",supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/pwp-rules.ts:99
POST,/api/scm/pwp-rules,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.products"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/pwp-rules.ts:110
DELETE,/api/scm/pwp-rules/:id,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.products"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/pwp-rules.ts:191
PATCH,/api/scm/pwp-rules/:id,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.products"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/pwp-rules.ts:150
GET,/api/scm/quotes,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.sales.orders"", { writeLevel: ""view"" })",supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/quotes.ts:55
POST,/api/scm/quotes,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.sales.orders"", { writeLevel: ""view"" })",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/quotes.ts:97
DELETE,/api/scm/quotes/:id,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.sales.orders"", { writeLevel: ""view"" })",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/quotes.ts:220
PATCH,/api/scm/quotes/:id,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.sales.orders"", { writeLevel: ""view"" })",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/quotes.ts:166
GET,/api/scm/reports/delivery-order-detail-listing,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,auth + requireScmAccess,supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/reports.ts:380
GET,/api/scm/reports/delivery-return-detail-listing,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,auth + requireScmAccess,supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/reports.ts:510
GET,/api/scm/reports/fair-report,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,auth + requireScmAccess,supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/reports.ts:1112
GET,/api/scm/reports/fair-report/:docNo,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,auth + requireScmAccess,supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/reports.ts:1199
GET,/api/scm/reports/sales-invoice-detail-listing,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,auth + requireScmAccess,supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/reports.ts:436
GET,/api/scm/reports/sales-order-detail-listing,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,auth + requireScmAccess,supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/reports.ts:79
GET,/api/scm/sales-analysis,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,auth + requireScmAccess,supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/sales-analysis.ts:164
PUT,/api/scm/sales-analysis/targets,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,auth + requireScmAccess,supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/sales-analysis.ts:473
